Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment
2023.01.01 00:00:00,1,,balance,,,,,0.00,0.00,3 000.00,3 000.00,
2023.01.03 09:26:14,2,XAUUSD,buy,in,0.02,1846.95,2,-0.07,0.00,0.00,2 999.93,
2023.01.03 09:29:39,3,XAUUSD,sell,out,0.02,1847.10,3,-0.07,0.00,0.30,3 000.16,sl 1847.12
2023.01.03 09:53:39,4,XAUUSD,buy,in,0.02,1846.98,4,-0.07,0.00,0.00,3 000.09,
2023.01.03 10:00:30,5,XAUUSD,sell,out,0.02,1847.40,5,-0.07,0.00,0.84,3 000.86,sl 1847.40
2023.01.04 09:38:41,6,XAUUSD,buy,in,0.02,1857.88,6,-0.07,0.00,0.00,3 000.79,
2023.01.04 10:00:04,7,XAUUSD,sell,out,0.02,1857.90,7,-0.07,0.00,0.04,3 000.76,sl 1857.90
2023.01.04 10:02:46,8,XAUUSD,buy,in,0.02,1859.81,8,-0.07,0.00,0.00,3 000.69,
2023.01.04 10:16:55,9,XAUUSD,sell,out,0.02,1861.98,9,-0.07,0.00,4.34,3 004.96,sl 1862.00
2023.01.04 10:26:46,10,XAUUSD,buy,in,0.02,1862.89,10,-0.07,0.00,0.00,3 004.89,
2023.01.04 10:31:42,11,XAUUSD,sell,out,0.02,1864.46,11,-0.07,0.00,3.14,3 007.96,sl 1864.47
2023.01.04 10:50:50,12,XAUUSD,buy,in,0.02,1859.81,12,-0.07,0.00,0.00,3 007.89,
2023.01.04 10:54:56,13,XAUUSD,sell,out,0.02,1860.57,13,-0.07,0.00,1.52,3 009.34,sl 1860.57
2023.01.04 11:14:56,14,XAUUSD,buy,in,0.02,1860.26,14,-0.07,0.00,0.00,3 009.27,
2023.01.04 11:16:38,15,XAUUSD,sell,out,0.02,1860.64,15,-0.07,0.00,0.76,3 009.96,sl 1860.65
2023.01.04 11:39:02,16,XAUUSD,buy,in,0.02,1861.08,16,-0.07,0.00,0.00,3 009.89,
2023.01.04 11:54:15,17,XAUUSD,sell,out,0.02,1861.09,17,-0.07,0.00,0.02,3 009.84,sl 1861.10
2023.01.04 12:03:19,18,XAUUSD,buy,in,0.02,1860.76,18,-0.07,0.00,0.00,3 009.77,
2023.01.04 12:04:36,19,XAUUSD,sell,out,0.02,1860.78,19,-0.07,0.00,0.04,3 009.74,sl 1860.78
2023.01.04 13:14:32,20,XAUUSD,buy,in,0.02,1861.57,20,-0.07,0.00,0.00,3 009.67,
2023.01.04 13:15:14,21,XAUUSD,sell,out,0.02,1861.59,21,-0.07,0.00,0.04,3 009.64,sl 1861.59
2023.01.09 03:45:45,22,XAUUSD,buy,in,0.02,1874.31,22,-0.07,0.00,0.00,3 009.57,
2023.01.09 03:53:28,23,XAUUSD,sell,out,0.02,1874.79,23,-0.07,0.00,0.96,3 010.46,sl 1874.80
2023.01.09 04:13:10,24,XAUUSD,buy,in,0.02,1875.26,24,-0.07,0.00,0.00,3 010.39,
2023.01.09 04:17:13,25,XAUUSD,sell,out,0.02,1876.37,25,-0.07,0.00,2.22,3 012.54,sl 1876.37
2023.01.09 04:37:17,26,XAUUSD,buy,in,0.02,1878.44,26,-0.07,0.00,0.00,3 012.47,
2023.01.09 04:42:35,27,XAUUSD,sell,out,0.02,1878.49,27,-0.07,0.00,0.10,3 012.50,sl 1878.51
2023.01.09 05:01:16,28,XAUUSD,buy,in,0.02,1878.81,28,-0.07,0.00,0.00,3 012.43,
2023.01.09 05:03:54,29,XAUUSD,sell,out,0.02,1878.94,29,-0.07,0.00,0.26,3 012.62,sl 1878.94
2023.01.09 05:25:29,30,XAUUSD,buy,in,0.02,1877.38,30,-0.07,0.00,0.00,3 012.55,
2023.01.09 05:38:32,31,XAUUSD,sell,out,0.02,1877.43,31,-0.07,0.00,0.10,3 012.58,sl 1877.43
2023.01.09 05:49:35,32,XAUUSD,buy,in,0.02,1877.89,32,-0.07,0.00,0.00,3 012.51,
2023.01.09 07:27:37,33,XAUUSD,sell,in,0.18,1876.99,33,-0.63,0.00,0.00,3 011.88,
2023.01.09 07:43:26,34,XAUUSD,buy,out,0.18,1876.88,34,-0.63,0.00,1.98,3 013.23,sl 1876.88
2023.01.09 08:18:39,35,XAUUSD,sell,out,0.02,1879.49,35,-0.07,0.00,3.20,3 016.36,sl 1879.50
2023.01.13 17:46:56,36,XAUUSD,buy,in,0.02,1916.40,36,-0.07,0.00,0.00,3 016.29,
2023.01.13 19:25:02,37,XAUUSD,sell,in,0.18,1915.55,37,-0.63,0.00,0.00,3 015.66,
2023.01.13 19:34:19,38,XAUUSD,sell,out,0.02,1916.44,38,-0.07,0.00,0.08,3 015.67,sl 1916.47
2023.01.16 08:34:28,39,XAUUSD,buy,out,0.18,1915.46,39,-0.63,7.26,1.62,3 023.92,sl 1915.45
2023.02.02 01:13:35,40,XAUUSD,buy,in,0.02,1955.72,40,-0.07,0.00,0.00,3 023.85,
2023.02.02 01:14:04,41,XAUUSD,sell,out,0.02,1955.70,41,-0.07,0.00,-0.04,3 023.74,sl 1955.77
2023.02.02 03:11:16,42,XAUUSD,buy,in,0.02,1957.08,42,-0.07,0.00,0.00,3 023.67,
2023.02.02 04:49:21,43,XAUUSD,sell,in,0.18,1952.76,43,-0.63,0.00,0.00,3 023.04,
2023.02.02 05:01:00,44,XAUUSD,buy,out,0.18,1952.67,44,-0.63,0.00,1.62,3 024.03,sl 1952.62
2023.02.02 09:15:56,45,XAUUSD,sell,out,0.02,1958.94,45,-0.07,0.00,3.72,3 027.68,sl 1959.07
2023.02.03 15:33:57,46,XAUUSD,sell,in,0.02,1898.17,46,-0.07,0.00,0.00,3 027.61,
2023.02.03 15:34:26,47,XAUUSD,buy,out,0.02,1897.07,47,-0.07,0.00,2.20,3 029.74,sl 1897.04
2023.02.03 15:57:58,48,XAUUSD,sell,in,0.02,1885.93,48,-0.07,0.00,0.00,3 029.67,
2023.02.03 15:59:05,49,XAUUSD,buy,out,0.02,1884.90,49,-0.07,0.00,2.06,3 031.66,sl 1884.73
2023.02.03 16:22:01,50,XAUUSD,sell,in,0.02,1879.04,50,-0.07,0.00,0.00,3 031.59,
2023.02.03 16:31:50,51,XAUUSD,buy,out,0.02,1879.03,51,-0.07,0.00,0.02,3 031.54,sl 1879.03
2023.02.03 16:46:02,52,XAUUSD,sell,in,0.02,1883.29,52,-0.07,0.00,0.00,3 031.47,
