Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment
2024.01.01 00:00:00,1,,balance,,,,,0.00,0.00,3 000.00,3 000.00,
2024.01.03 16:17:22,2,XAUUSD,sell,in,0.02,2035.28,2,-0.07,0.00,0.00,2 999.93,
2024.01.03 16:22:29,3,XAUUSD,buy,out,0.02,2035.26,3,-0.07,0.00,0.04,2 999.90,sl 2035.22
2024.01.03 16:41:24,4,XAUUSD,sell,in,0.02,2034.63,4,-0.07,0.00,0.00,2 999.83,
2024.01.03 17:38:29,5,XAUUSD,buy,out,0.02,2034.28,5,-0.07,0.00,0.70,3 000.46,sl 2034.23
2024.01.03 17:38:36,6,XAUUSD,sell,in,0.02,2033.59,6,-0.07,0.00,0.00,3 000.39,
2024.01.03 17:39:03,7,XAUUSD,buy,out,0.02,2033.49,7,-0.07,0.00,0.20,3 000.52,sl 2033.46
2024.01.03 18:02:40,8,XAUUSD,sell,in,0.02,2034.24,8,-0.07,0.00,0.00,3 000.45,
2024.01.03 18:13:23,9,XAUUSD,buy,out,0.02,2034.20,9,-0.07,0.00,0.08,3 000.46,sl 2034.16
2024.01.03 18:26:44,10,XAUUSD,sell,in,0.02,2034.10,10,-0.07,0.00,0.00,3 000.39,
2024.01.03 18:33:46,11,XAUUSD,buy,out,0.02,2033.64,11,-0.07,0.00,0.92,3 001.24,sl 2033.62
2024.01.03 18:50:44,12,XAUUSD,sell,in,0.02,2031.91,12,-0.07,0.00,0.00,3 001.17,
2024.01.03 19:01:59,13,XAUUSD,buy,out,0.02,2031.66,13,-0.07,0.00,0.50,3 001.60,sl 2031.66
2024.01.03 19:14:44,14,XAUUSD,sell,in,0.02,2033.19,14,-0.07,0.00,0.00,3 001.53,
2024.01.03 19:22:08,15,XAUUSD,buy,out,0.02,2033.21,15,-0.07,0.00,-0.04,3 001.42,sl 2033.18
2024.01.03 19:38:45,16,XAUUSD,sell,in,0.02,2032.48,16,-0.07,0.00,0.00,3 001.35,
2024.01.03 19:42:50,17,XAUUSD,buy,out,0.02,2031.41,17,-0.07,0.00,2.14,3 003.42,sl 2031.37
2024.01.03 21:06:05,18,XAUUSD,sell,in,0.02,2031.88,18,-0.07,0.00,0.00,3 003.35,
2024.01.03 21:14:21,19,XAUUSD,buy,out,0.02,2031.34,19,-0.07,0.00,1.08,3 004.36,sl 2031.28
2024.01.12 16:34:11,20,XAUUSD,buy,in,0.02,2061.35,20,-0.07,0.00,0.00,3 004.29,
2024.01.12 16:37:45,21,XAUUSD,sell,out,0.02,2061.37,21,-0.07,0.00,0.04,3 004.26,sl 2061.48
2024.01.17 17:32:17,22,XAUUSD,sell,in,0.02,2006.74,22,-0.07,0.00,0.00,3 004.19,
2024.01.17 18:50:18,23,XAUUSD,buy,out,0.02,2005.62,23,-0.07,0.00,2.24,3 006.36,sl 2005.62
2024.01.17 18:50:22,24,XAUUSD,sell,in,0.02,2005.52,24,-0.07,0.00,0.00,3 006.29,
2024.01.17 18:52:16,25,XAUUSD,buy,out,0.02,2005.23,25,-0.07,0.00,0.58,3 006.80,sl 2005.22
2024.01.17 19:14:29,26,XAUUSD,sell,in,0.02,2004.78,26,-0.07,0.00,0.00,3 006.73,
2024.01.17 19:30:27,27,XAUUSD,buy,out,0.02,2004.25,27,-0.07,0.00,1.06,3 007.72,sl 2004.22
2024.01.17 19:38:34,28,XAUUSD,sell,in,0.02,2005.40,28,-0.07,0.00,0.00,3 007.65,
2024.01.17 20:07:00,29,XAUUSD,buy,out,0.02,2004.99,29,-0.07,0.00,0.82,3 008.40,sl 2004.98
2024.01.17 20:07:05,30,XAUUSD,sell,in,0.02,2004.93,30,-0.07,0.00,0.00,3 008.33,
2024.01.17 20:11:39,31,XAUUSD,buy,out,0.02,2004.87,31,-0.07,0.00,0.12,3 008.38,sl 2004.87
2024.01.17 20:31:11,32,XAUUSD,sell,in,0.02,2003.34,32,-0.07,0.00,0.00,3 008.31,
2024.01.17 20:32:03,33,XAUUSD,buy,out,0.02,2002.92,33,-0.07,0.00,0.84,3 009.08,sl 2002.92
2024.01.17 20:55:10,34,XAUUSD,sell,in,0.02,2004.00,34,-0.07,0.00,0.00,3 009.01,
2024.01.17 22:33:20,35,XAUUSD,buy,in,0.04,2005.71,35,-0.14,0.00,0.00,3 008.87,
2024.01.17 22:46:03,36,XAUUSD,sell,out,0.04,2006.40,36,-0.14,0.00,2.76,3 011.49,sl 2006.40
2024.01.18 22:30:21,37,XAUUSD,buy,out,0.02,2022.16,37,-0.07,2.42,-36.32,2 977.52,
2024.02.13 16:32:26,38,XAUUSD,sell,in,0.02,1996.32,38,-0.07,0.00,0.00,2 977.45,
2024.02.13 16:33:08,39,XAUUSD,buy,out,0.02,1996.34,39,-0.07,0.00,-0.04,2 977.34,sl 1996.30
2024.02.13 16:56:31,40,XAUUSD,sell,in,0.02,1993.30,40,-0.07,0.00,0.00,2 977.27,
2024.02.13 17:06:46,41,XAUUSD,buy,out,0.02,1991.65,41,-0.07,0.00,3.30,2 980.50,sl 1991.50
2024.02.13 17:20:32,42,XAUUSD,sell,in,0.02,1992.24,42,-0.07,0.00,0.00,2 980.43,
2024.02.13 17:38:20,43,XAUUSD,buy,out,0.02,1992.24,43,-0.07,0.00,0.00,2 980.36,sl 1992.22
2024.02.13 17:44:32,44,XAUUSD,sell,in,0.02,1991.64,44,-0.07,0.00,0.00,2 980.29,
2024.02.13 17:46:27,45,XAUUSD,buy,out,0.02,1991.56,45,-0.07,0.00,0.16,2 980.38,sl 1991.56
2024.02.13 18:08:39,46,XAUUSD,sell,in,0.02,1994.54,46,-0.07,0.00,0.00,2 980.31,
2024.02.13 18:18:41,47,XAUUSD,buy,out,0.02,1993.76,47,-0.07,0.00,1.56,2 981.80,sl 1993.72
2024.02.13 18:32:56,48,XAUUSD,sell,in,0.02,1994.86,48,-0.07,0.00,0.00,2 981.73,
2024.02.13 18:47:14,49,XAUUSD,buy,out,0.02,1993.90,49,-0.07,0.00,1.92,2 983.58,sl 1993.90
2024.02.13 18:57:00,50,XAUUSD,sell,in,0.02,1994.72,50,-0.07,0.00,0.00,2 983.51,
2024.02.13 19:26:09,51,XAUUSD,buy,out,0.02,1993.86,51,-0.07,0.00,1.72,2 985.16,sl 1993.84
2024.02.13 19:26:14,52,XAUUSD,sell,in,0.02,1993.82,52,-0.07,0.00,0.00,2 985.09,
2024.02.13 19:31:05,53,XAUUSD,buy,out,0.02,1993.60,53,-0.07,0.00,0.44,2 985.46,sl 1993.50
